order_id,customer_id,amount
909229,121586,1012
909230,732351,2325
909231,937006,1998
909232,710455,1974
909233,290871,2606
909234,436222,1703
909235,238067,1109
909236,317168,4531
909237,860829,3070
909238,668773,4855
909239,438159,3609
909240,20810,3749
909241,320608,3408
909242,82641,719
909243,415273,4888
909244,95881,654
909245,363917,1252
909246,284928,2636
909247,458339,2136
909248,645598,4022
909249,143983,2933
909250,883800,4443
909251,794993,2607
909252,179327,4763
909253,911959,3760
909254,315489,1021
909255,676304,2435
909256,32908,995
909257,493730,103
909258,189319,2233
909259,323845,3596
909260,345958,1000
909261,34059,2222
909262,998667,1418
909263,201012,2895
909264,535544,313
909265,695034,2059
909266,838078,651
909267,606395,1523
909268,560506,631
909269,725557,1773
909270,490945,3220
909271,615014,3101
909272,739855,3351
909273,521270,3766
909274,4958,3704
909275,439626,2370
909276,23599,2813
909277,404754,2288
909278,959201,427
909279,6010,1170
909280,621971,3298
909281,149244,4389
909282,646775,1381
909283,66605,1344
909284,324164,1231
909285,743877,2947
909286,146634,4085
909287,468067,4553
909288,669015,4598
909289,982149,4713
909290,87908,3948
909291,961269,1229
909292,789834,572
909293,776833,2539
909294,38485,2237
909295,474726,3974
909296,525497,1508
909297,251972,4090
909298,304106,3320
909299,26061,2950
909300,606290,109
909301,887644,1692
909302,388167,3841
909303,463345,4666
909304,688712,801
909305,731295,2552
909306,781068,1178
909307,861338,4897
909308,807607,4397
909309,912934,2510
909310,710686,4900
909311,51749,4644
909312,613481,1817
909313,347738,2244
909314,990889,1982
909315,555313,1416
909316,420333,2684
909317,310793,1704
909318,931501,4659
909319,671186,3842
909320,387826,2519
909321,656218,3492
909322,756913,2906
909323,179569,2959
909324,794291,2729
909325,88227,4027
909326,752826,1734
909327,713398,397
909328,729479,1426
909329,615783,4171
909330,189094,3391
909331,726050,941
909332,431763,2969
909333,290277,950
909334,902371,2685
909335,326580,4071
909336,261381,4411
909337,104594,142
909338,552895,1327
909339,826014,4439
909340,342086,4425
909341,796986,653
909342,961160,4006
909343,144970,2306
909344,497566,100
909345,423422,918
909346,777869,2198
909347,332955,233
909348,955186,2765
909349,639697,4725
909350,16671,4735
909351,454966,4412
909352,304268,3758
909353,760426,634
909354,294366,3840
909355,101583,3483
909356,686442,2131
909357,998390,964
909358,42414,2961
909359,680269,4208
909360,856228,4513
909361,44274,2456
909362,591426,2385
909363,539045,3057
909364,224166,4848
909365,255644,683
909366,70568,3628
909367,796684,1356
909368,147109,307
909369,960469,387
909370,102872,3389
909371,107764,2702
909372,182016,2415
909373,445564,2128
909374,585109,4806
909375,568414,4892
909376,930155,3685
909377,846264,1505
909378,254979,2893
909379,873643,2489
909380,554747,450
909381,775326,2731
909382,137835,4654
909383,223100,976
909384,482047,1566
909385,280888,133
909386,771917,4874
909387,123593,1123
909388,768,4741
909389,535223,1553
909390,306071,421
909391,131624,3820
909392,173843,2949
909393,115513,4078
909394,220877,507
909395,278432,2240
909396,460100,4070
909397,494914,102
909398,525753,1202
909399,336318,4192
909400,532308,372
909401,128615,4996
909402,401627,1694
909403,601837,3681
909404,565724,3797
909405,162151,2865
909406,270931,2839
909407,943050,1169
909408,586077,2108
909409,989441,4863
909410,791460,4930
909411,122548,2807
909412,918991,2327
909413,74441,562
909414,402112,2593
909415,354808,1974
909416,479500,1944
909417,782193,2516
909418,211550,3384
909419,95151,1500
909420,286800,3487
909421,892187,2894
909422,316073,4223
909423,182585,3528
909424,666382,2861
909425,478087,2924
909426,527119,2854
909427,245168,1499
909428,815954,4212
909429,467235,4600
909430,258076,4084
909431,321131,4006
909432,380346,3531
909433,345973,3808
909434,993048,1374
909435,844890,3897
909436,502274,355
909437,311411,1109
909438,95746,1107
909439,173095,4282
909440,914300,4375
909441,608603,4896
909442,673984,4545
909443,385826,4737
909444,198484,3223
909445,949108,269
909446,243591,4900
909447,760877,910
909448,198442,4663
909449,374434,1709
909450,388144,141
909451,71839,2122
909452,985747,3388
909453,549393,3264
909454,242709,4243
909455,45330,2851
909456,229458,451
909457,172234,2879
909458,458486,728
909459,875791,2312
909460,845831,3541
909461,618570,3695
909462,455194,2987
909463,550153,3702
909464,84086,2993
909465,460757,4810
909466,190147,922
909467,675716,1854
909468,177860,2996
909469,231654,2710
909470,886936,4316
909471,449388,2915
909472,610153,155
909473,73836,3906
909474,337041,721
909475,210038,2692
909476,321505,3586
909477,495343,2229
909478,257626,1804
909479,840701,3699
909480,56569,4857
909481,150365,3280
909482,48859,3957
909483,350570,3110
909484,320171,1690
909485,993858,4949
909486,509086,3144
909487,214033,4474
909488,290253,3583
909489,582185,3965
909490,208232,4769
909491,20130,2184
909492,577719,1414
909493,146597,2354
909494,549298,3670
909495,532123,388
909496,159130,2097
909497,975798,3784
909498,783513,2153
909499,504994,1395
909500,519680,3461
909501,45485,1945
909502,396470,2161
909503,742877,771
909504,127955,114
909505,756788,3341
909506,471362,479
909507,547779,323
909508,766645,474
909509,651558,1085
909510,502589,4390
909511,614920,739
909512,992863,521
909513,114862,239
909514,886650,3078
909515,452800,1628
909516,469806,3186
909517,641704,1153
909518,134660,1438
909519,859284,1175
909520,93081,1878
909521,513060,4273
909522,103482,2285
909523,917937,612
909524,964268,4273
909525,511318,3819
909526,581185,3427
909527,316791,3206
909528,296856,3388
909529,908582,1316
909530,617368,4775
909531,254468,1114
909532,296737,1715
909533,727910,648
909534,911994,2073
909535,606088,2644
909536,123294,3176
909537,561572,2795
909538,270367,2266
909539,787052,1373
909540,713620,4407
909541,652372,368
909542,116718,1447
909543,24807,4194
909544,462437,3365
909545,563123,324
909546,815744,1203
909547,597243,3517
909548,19031,4613
909549,94346,1372
909550,12061,2634
909551,643131,1008
909552,275687,3219
909553,536697,1107
909554,946239,4069
909555,25539,3210
909556,38132,2913
909557,54399,3702
909558,473894,3759
909559,808822,2559
909560,190167,880
909561,84098,441
909562,794076,3224
909563,814287,4234
909564,943576,519
909565,547514,4202
909566,823901,4825
909567,170643,1123
909568,808465,2893
909569,785990,2450
909570,675709,2313
909571,157420,3317
909572,546546,2149
909573,267941,3364
909574,443920,4479
909575,789220,1298
909576,823033,1978
909577,933556,3495
909578,30738,335
909579,456202,2473
909580,544126,4548
909581,223845,1519
909582,789316,2441
909583,761410,2295
909584,906007,4694
909585,224901,1669
909586,885972,1668
909587,304281,3685
909588,606197,2643
909589,422968,3933
909590,745803,4679
909591,759442,4279
909592,810053,2579
909593,436778,3133
909594,359654,1816
909595,999669,3789
909596,131130,4921
909597,559590,4845
909598,236965,2832
909599,944476,3297
909600,938979,3132
909601,283032,3497
909602,17249,2540
909603,215027,1222
909604,81451,3081
909605,379295,4635
909606,593996,1456
909607,793045,4588
909608,21203,4414
909609,344025,2887
909610,892128,3178
909611,339771,2556
909612,25850,2241
909613,740144,509
909614,178578,4356
909615,794408,4222
909616,384314,1504
909617,437744,1147
909618,838716,1041
909619,203628,3737
909620,994874,2680
909621,164369,454
909622,722466,2746
909623,930736,4761
909624,684487,4639
909625,311659,3686
909626,676998,264
909627,139288,392
909628,452746,490
909629,276989,1809
909630,223759,2579
909631,487276,886
909632,619391,3959
909633,993713,3606
909634,708245,1364
909635,123968,4561
909636,466453,272
909637,752259,2780
909638,965121,2917
909639,375809,810
909640,443115,3074
909641,868807,3538
909642,791379,3041
909643,849231,132
909644,564859,762
909645,912893,1535
909646,888545,3378
909647,807881,4565
909648,860350,3128
909649,660084,3677
909650,765462,4378
909651,602068,1536
909652,695997,3594
909653,658194,714
909654,964156,3332
909655,361614,1391
909656,997315,492
909657,113710,3388
909658,461914,3366
909659,808924,3032
909660,793789,429
909661,471617,1215
909662,103549,657
909663,555927,3059
909664,647169,3019
909665,605464,744
909666,964533,3465
909667,975228,734
909668,999245,161
909669,14639,2469
909670,513604,2865
909671,468242,2461
909672,205173,3347
909673,952835,3121
909674,580909,1189
909675,75656,4843
909676,283685,1373
909677,851991,3706
909678,803082,1743
909679,895315,2788
909680,738547,2255
909681,456726,617
909682,595343,4923
909683,538784,2375
909684,72917,3937
909685,817891,2547
909686,360365,995
909687,705090,3074
909688,889215,1248
909689,756318,630
909690,657637,3285
909691,850056,4318
909692,693638,3420
909693,280508,2444
909694,460386,1130
909695,503079,4829
909696,64068,128
909697,463393,2374
909698,847585,1547
909699,506663,4658
909700,273123,3421
909701,304285,4123
909702,455911,1189
909703,494514,2450
909704,381838,1159
909705,119937,931
909706,456183,3727
909707,521544,2098
909708,906134,485
909709,741093,1963
909710,697081,3799
909711,643006,2638
909712,293589,1235
909713,145893,397
909714,578553,1091
909715,970408,2675
909716,714020,149
909717,480140,1279
909718,777856,3713
909719,633711,4351
909720,536366,3355
909721,442249,4947
909722,365766,1708
909723,836708,408
909724,733507,4367
909725,735965,594
909726,484108,645
909727,458496,787
909728,547089,380
909729,844646,2977
909730,958664,1546
909731,922945,595
909732,230175,1752
909733,80769,2390
909734,713505,425
909735,859279,2718
909736,648002,1464
909737,122174,314
909738,407097,1560
909739,816572,756
909740,203917,3723
909741,170565,3871
909742,202797,281
909743,801085,3904
909744,159340,2200
909745,563893,4551
909746,779671,3234
909747,726741,1050
909748,907100,3548
909749,76508,4222
909750,180370,911
909751,823656,1138
909752,685081,4030
909753,985638,646
909754,402155,3025
909755,331250,270
909756,190019,3571
909757,161863,3597
909758,412098,3912
909759,778369,427
909760,964386,1402
909761,19495,4813
909762,677409,4548
909763,392428,2603
909764,563210,4761
909765,716442,863
909766,587000,1776
909767,9385,1582
909768,243951,2079
909769,119009,1587
909770,320947,1305
909771,842420,2819
909772,446893,1996
909773,681945,2782
909774,636472,4450
909775,43063,4035
909776,489380,2168
909777,151894,2267
909778,863628,3445
909779,896898,4795
909780,706953,366
909781,405168,4894
909782,816275,1253
909783,115078,2810
909784,436463,3831
909785,458496,1588
909786,881094,2963
909787,154464,521
909788,129471,3430
909789,841068,4177
909790,565851,2394
909791,630524,4090
909792,789311,3222
909793,414160,3100
909794,874666,763
909795,108578,167
909796,584533,1092
909797,971426,3296
909798,750066,1028
909799,540726,656
909800,352731,768
909801,438649,4374
909802,93908,4357
909803,908971,1683
909804,791912,620
909805,241288,4923
909806,978157,4382
909807,371245,1817
909808,703595,1756
909809,183745,4128
909810,243716,4843
909811,165199,3733
909812,294902,247
909813,377916,2778
909814,732442,3803
909815,557502,2404
909816,373744,1146
909817,428756,2250
909818,60979,1903
909819,468276,906
909820,932824,1143
909821,954380,1653
909822,806655,4641
909823,570648,863
909824,30261,853
909825,177792,4901
909826,998949,2527
909827,309728,4809
909828,503194,1080
909829,677850,4384
909830,511815,2226
909831,785989,1701
909832,265622,4565
909833,515004,2176
909834,282333,3008
909835,282960,4964
909836,108175,3911
909837,577873,242
909838,954794,1430
909839,944073,3183
909840,28580,1626
909841,708864,3478
909842,315129,2747
909843,749039,4828
909844,112673,2268
909845,536156,1454
909846,56064,3219
909847,846047,925
909848,163339,2280
909849,22200,3602
909850,469120,4358
909851,805701,649
909852,398325,173
909853,419457,1211
909854,33596,3365
909855,124607,350
909856,647436,4111
909857,19671,1232
909858,425691,4402
909859,434456,4817
909860,269721,2533
909861,80705,3732
909862,839059,3367
909863,492011,3661
909864,904268,2728
909865,185497,2845
909866,715722,217
909867,79193,1454
909868,480574,3633
909869,614139,800
909870,232217,2597
909871,229872,747
909872,156732,3401
909873,161533,3547
909874,370511,2037
909875,708360,800
909876,507278,2867
909877,943005,2775
909878,818783,1663
909879,43070,2714
909880,588488,1704
909881,877850,4450
909882,619129,4074
909883,576805,4718
909884,365444,2416
909885,115946,2098
909886,82294,2201
909887,838674,783
909888,166305,202
909889,532519,4083
909890,365710,811
909891,763016,1186
909892,452522,2202
909893,981111,4629
909894,776747,984
909895,988589,102
909896,503825,3148
909897,735767,2626
909898,207072,3059
909899,465969,3834
909900,929571,4794
909901,441452,1948
909902,943733,737
909903,356710,703
909904,149647,4678
909905,378370,714
909906,839126,3884
909907,234630,4408
909908,358169,1085
909909,607659,4573
909910,356678,4191
909911,8873,3871
909912,614698,2971
909913,47800,3387
909914,855390,4490
909915,165137,1186
909916,516581,3411
909917,500256,2778
909918,230636,4161
909919,394252,2124
909920,726385,4667
909921,470885,1192
909922,85970,796
909923,758378,3069
909924,134714,2541
909925,479243,102
909926,705461,2946
909927,444484,921
909928,696084,1729
909929,951160,3232
909930,777137,3653
909931,839357,4231
909932,573209,2455
909933,289141,2471
909934,63411,3334
909935,339296,387
909936,630996,4937
909937,520628,1770
909938,174870,2824
909939,512175,1055
909940,972530,4460
909941,17421,2328
909942,878422,3124
909943,461880,2445
909944,268884,1831
909945,260212,4351
909946,590620,3846
909947,699874,3108
909948,585519,3504
909949,35256,1903
909950,679014,3183
909951,99373,3296
909952,978450,3254
909953,767064,113
909954,308632,2909
909955,942425,4948
909956,434092,4744
909957,518269,149
909958,367634,4399
909959,508648,3370
909960,427845,1210
909961,824327,4022
909962,604221,4778
909963,736491,3150
909964,544181,3082
909965,139684,400
909966,602499,1282
909967,855508,1852
909968,339229,1580
909969,825622,785
909970,55601,505
909971,366559,3912
909972,724565,1748
909973,676675,136
909974,96431,4803
909975,107331,4770
909976,554406,1103
909977,358153,757
909978,406035,4098
909979,37240,4877
909980,12268,4755
909981,608371,1787
909982,427506,1015
909983,510874,2332
909984,257196,4651
909985,328481,1931
909986,865747,979
909987,44104,1210
909988,553686,1901
909989,618616,1399
909990,287977,2067
909991,364070,1312
909992,187025,1149
909993,397180,295
909994,111500,205
909995,752813,1988
909996,484157,777
909997,77530,4044
909998,18228,1174
909999,30819,3674
910000,908787,710
910001,569370,1491
910002,32421,3888
910003,756952,2758
910004,475911,3011
910005,738197,1721
910006,219715,4589
910007,765068,3119
910008,919195,2816
910009,147039,4963
910010,476860,3065
910011,898781,4004
910012,334031,2464
910013,667765,4196
910014,509539,1385
910015,852645,499
910016,380748,2009
910017,973275,400
910018,248293,398
910019,694771,2910
910020,125805,2940
910021,341012,1369
910022,1547,1488
910023,512589,3817
910024,379783,3777
910025,661926,3103
910026,333543,1011
910027,105290,4235
910028,874324,2595
910029,236891,3672
910030,220995,4510
910031,620156,1822
910032,819570,2872
910033,290987,2708
910034,699736,1760
910035,29081,1013
910036,966847,4227
910037,320323,4673
910038,936343,2812
910039,12141,3070
910040,226908,192
910041,904958,2155
910042,673842,2718
910043,265781,4743
910044,586652,2868
910045,405786,4412
910046,84370,4761
910047,964222,3384
910048,558826,3562
910049,849091,719
910050,961905,3688
910051,777109,3277
910052,877659,1029
910053,736840,549
910054,868638,2352
910055,568146,1358
910056,881436,3697
910057,855020,3708
910058,331012,3308
910059,112190,2582
910060,951149,2546
910061,25530,3478
910062,218530,3052
910063,176966,4103
910064,718277,4092
910065,374784,1709
910066,832977,4652
910067,320603,2195
910068,220126,750
910069,125618,3156
910070,962919,3938
910071,857534,592
910072,347365,2302
910073,185959,4348
910074,482222,4016
910075,800484,3034
910076,133980,4509
910077,991199,1476
910078,971825,757
910079,682129,589
910080,515372,1681
910081,588331,4509
910082,989426,232
910083,381259,1107
910084,42636,3056
910085,148431,4692
910086,717391,1823
910087,930436,1177
910088,869322,1835
910089,199657,4942
910090,801407,1994
910091,170309,3499
910092,832366,3442
910093,379589,291
910094,162851,4679
910095,844736,960
910096,951258,4612
910097,470462,4827
910098,547298,887
910099,128878,3219
910100,166598,2069
910101,300045,3918
910102,873556,500
910103,941903,2580
910104,131159,1569
910105,402591,2124
910106,432500,923
910107,49526,2825
910108,462039,2861
910109,222483,4669
910110,86061,4184
910111,591650,1372
910112,675919,3365
910113,866343,3880
910114,658919,4868
910115,365319,1602
910116,348602,1845
910117,14683,2164
910118,552894,3011
910119,548939,3229
910120,877827,1938
910121,585976,952
910122,840007,269
910123,308244,651
910124,177649,3534
910125,49882,4888
910126,184270,4803
910127,527969,1391
910128,701123,1420
910129,674904,3257
910130,333710,1657
910131,96531,854
910132,979927,1222
910133,455374,3280
910134,318681,2926
910135,675448,1889
910136,840520,996
910137,570999,338
910138,496468,3555
910139,60043,632
910140,573020,3454
910141,197143,4972
910142,637619,4092
910143,403947,1418
910144,157267,2830
910145,813357,3783
910146,925675,2125
910147,613182,988
910148,843935,4537
910149,232984,3395
910150,266254,4211
910151,655212,414
910152,538471,422
910153,92512,145
910154,296978,2855
910155,734156,4498
910156,792140,2178
910157,769078,3481
910158,260570,522
910159,862688,683
910160,599745,4768
910161,76708,1195
910162,277914,1415
910163,646920,3292
910164,593274,3470
910165,247719,3513
910166,374262,4359
910167,239479,4425
910168,660165,3022
910169,208686,3584
910170,553809,3059
910171,323278,4555
910172,225980,1286
910173,396864,1954
910174,70305,2943
910175,116482,1529
910176,410569,4465
910177,236451,3879
910178,970135,2931
910179,840020,1296
910180,434871,1629
910181,21957,152
910182,665407,2324
910183,903809,1036
910184,600767,3883
910185,255672,2052
910186,150430,1066
910187,829061,4474
910188,692507,792
910189,811773,679
910190,458073,4334
910191,150260,2649
910192,624977,2347
910193,809567,2197
910194,689024,1303
910195,402077,4081
910196,912668,4110
910197,174363,1854
910198,432238,1672
910199,580089,3782
910200,302912,840
910201,559645,2277
910202,516681,4047
910203,407543,4066
910204,631397,2741
910205,528619,2459
910206,564923,1211
910207,102319,4545
910208,339939,1401
910209,506832,1894
910210,968878,2315
910211,928987,573
910212,619849,4076
910213,144612,973
910214,916315,4202
910215,351932,791
910216,96981,967
910217,547701,672
910218,831432,3582
910219,606667,4782
910220,164078,4465
910221,917649,686
910222,389522,693
910223,535088,2396
910224,849941,2246
910225,772079,3327
910226,368334,279
910227,800225,2459
910228,73657,1708
910229,538224,324
910230,278541,626
910231,165769,2872
910232,104589,1550
910233,671865,4358
910234,261522,3545
910235,631639,3731
910236,310756,3754
910237,863652,2772
910238,744855,3075
910239,154896,1445
910240,758496,1969
910241,743317,2097
910242,557321,4208
910243,943216,1938
910244,746555,4761
910245,487904,2515
910246,373197,2891
910247,908151,1911
910248,379327,403
910249,657070,803
910250,972984,2862
910251,253027,1892
910252,400854,705
910253,439446,2511
910254,360394,656
910255,277506,1767
910256,460411,2695
910257,239516,3781
910258,295095,547
910259,204263,513
910260,59279,4659
910261,202289,4691
910262,840943,4553
910263,253397,4731
910264,197708,1390
910265,686627,3948
910266,986916,717
910267,140787,3294
910268,517305,2056
910269,844243,4744
910270,448576,2198
910271,645641,3129
910272,475496,504
910273,838722,2459
910274,173745,4941
910275,877849,2822
910276,916775,2021
910277,122407,1965
910278,351756,2700
910279,834300,1567
910280,928254,738
910281,647185,3987
910282,317303,597
910283,904862,1468
910284,379848,4559
910285,700426,3665
910286,168887,1203
910287,213644,4554
910288,187544,828
910289,788036,1060
910290,299352,4147
910291,706511,2267
910292,436398,3798
910293,501304,2215
910294,409288,867
910295,604015,841
910296,624799,3085
910297,401346,3158
910298,191059,1082
910299,828343,3069
910300,311888,3837
910301,112373,1502
910302,461581,844
910303,13040,280
910304,872162,2216
910305,972081,4850
910306,751592,246
910307,585604,130
910308,317572,389
910309,459303,1684
910310,100070,117
910311,127198,2619
910312,31641,4580
910313,542316,4405
910314,791612,1678
910315,653797,3796
910316,615759,1607
910317,230580,639
910318,30712,4209
910319,648275,996
910320,6356,2930
910321,402416,2881
910322,872652,1336
910323,941444,4935
910324,892103,2227
910325,419903,1316
910326,573771,2967
910327,187516,925
910328,647452,3179
910329,587872,747
910330,711108,3130
910331,614328,1256
910332,215396,3889
910333,482641,4479
910334,748406,2933
910335,476225,2641
910336,588065,4895
910337,419347,2500
910338,127097,4781
910339,46705,1879
910340,981911,1719
910341,754092,412
910342,458719,1884
910343,660008,3955
910344,158324,2712
910345,551041,597
910346,515736,3808
910347,630599,1479
910348,374301,3162
910349,51396,492
910350,598107,2022
910351,657471,3458
910352,994438,2285
910353,175195,4267
910354,800472,1982
910355,86480,537
910356,476933,4400
910357,391035,3035
910358,386531,2551
910359,848723,2581
910360,723622,1340
910361,282087,3022
910362,835882,4311
910363,547152,991
910364,663433,2874
910365,547410,3158
910366,172234,806
910367,703920,1942
910368,533321,1092
910369,876391,1504
910370,127458,1752
910371,181506,1776
910372,622951,2552
910373,950686,1571
910374,713597,2785
910375,476264,4842
910376,800970,3473
910377,378734,3122
910378,5231,4503
910379,137768,3038
910380,71561,3247
910381,731848,950
910382,276346,969
910383,927577,869
910384,434586,352
910385,611076,3543
910386,525291,4330
910387,655531,3606
910388,99977,3805
910389,734535,2431
910390,72284,724
910391,459091,3379
910392,108587,2742
910393,273904,3147
910394,476884,2283
910395,737225,293
910396,776493,3390
910397,68198,2470
910398,799303,3627
910399,368091,4551
910400,973777,3032
910401,830383,4505
910402,625500,1281
910403,682358,132
910404,821547,477
910405,820990,3352
910406,452033,3470
910407,560238,3619
910408,51175,4906
910409,747366,2599
910410,164898,3807
910411,313777,1770
910412,406519,1184
910413,873086,2796
910414,188654,1744
910415,553480,1471
910416,3243,4150
910417,696760,709
910418,924390,2901
910419,463762,1979
910420,419254,2721
910421,238456,1684
910422,475769,2237
910423,299081,3179
910424,986082,228
910425,264590,1729
910426,82309,3678
910427,614008,4168
910428,164782,1996
910429,430299,3906
910430,329111,3913
910431,233672,600
910432,532052,655
910433,988275,499
910434,913255,4207
910435,838776,1283
910436,899655,2451
910437,299799,3714
910438,752683,1085
910439,637868,1577
910440,967893,1416
910441,279071,2608
910442,451211,3937
910443,662200,1972
910444,431786,3719
910445,41452,2859
910446,605455,4973
910447,967859,864
910448,763609,898
910449,696752,2180
910450,313701,4798
910451,355592,4677
910452,12332,1936
910453,696208,3552
910454,89512,4741
910455,823328,2197
910456,587402,735
910457,57644,558
910458,50623,3268
910459,472258,1308
910460,349881,2444
910461,913657,3683
910462,931004,2883
910463,818385,1885
910464,978410,4060
910465,864929,2010
910466,999500,4955
910467,522125,2615
910468,672540,2967
910469,92569,1122
910470,752780,2636
910471,444712,3925
910472,603944,400
910473,70035,119
910474,667414,1097
910475,753819,1823
910476,398487,4837
910477,375970,2396
910478,696936,1552
910479,473220,870
910480,985222,951
910481,991738,230
910482,957243,2271
910483,118534,1926
910484,93046,2430
910485,925599,3467
910486,243174,4277
910487,853845,3742
910488,427624,3460
910489,157681,4965
910490,418769,1192
910491,876893,1862
910492,32488,3717
910493,208118,748
910494,788519,3529
910495,875110,1413
910496,183475,4443
910497,967530,2734
910498,712579,1294
910499,193862,1456
910500,111736,1830
910501,781538,3930
910502,236564,4467
910503,125458,2260
910504,908982,1089
910505,786222,1760
910506,618237,1130
910507,500469,1664
910508,901551,1593
910509,565268,1969
910510,13936,4725
910511,662833,3168
910512,802805,1295
910513,997571,140
910514,922135,3418
910515,51664,107
910516,734066,554
910517,721521,4977
910518,324558,3093
910519,604220,1599
910520,312970,2233
910521,153884,3623
910522,730243,912
910523,516242,1802
910524,169218,2074
910525,771837,3037
910526,592115,627
910527,695785,4238
910528,311158,1170
910529,306326,2453
910530,886346,4419
910531,685165,4820
910532,703771,1529
910533,372296,4434
910534,475971,3585
910535,773098,4889
910536,225229,4961
910537,800859,639
910538,9125,3367
910539,921487,1829
910540,920406,890
910541,726122,687
910542,559282,567
910543,64249,1475
910544,898571,4635
910545,50082,3953
910546,331553,4176
910547,527939,4249
910548,678905,2182
910549,976554,1450
910550,612412,1507
910551,481435,992
910552,238206,2469
910553,885762,2755
910554,482991,4923
910555,160274,253
910556,358103,2015
910557,301798,4648
910558,625036,957
910559,743740,3147
910560,664461,4636
910561,965935,1438
910562,601770,1950
910563,964092,3752
910564,482890,3017
910565,414712,468
910566,728457,4436
910567,632833,3402
910568,943738,3811
910569,807182,3741
910570,944361,2429
910571,195931,1172
910572,11637,2043
910573,760188,1180
910574,729521,3203
910575,943681,4479
910576,484292,1537
910577,827381,2508
910578,495215,1996
910579,897094,392
910580,652387,3086
910581,30740,4614
910582,922485,3555
910583,265799,798
910584,221862,4973
910585,748071,4548
910586,669523,1878
910587,155621,3767
910588,871313,3374
910589,223215,1668
910590,263766,4619
910591,166171,4434
910592,613755,4912
910593,290548,1690
910594,85054,3418
910595,627172,3876
910596,12943,3843
910597,545980,4894
910598,608129,933
910599,804425,2613
910600,301555,2736
910601,776772,4355
910602,672445,2472
910603,866126,1696
910604,428360,1576
910605,166971,4780
910606,177835,1407
910607,636253,1474
910608,232769,4340
910609,219417,3961
910610,381958,1752
910611,544586,2563
910612,61949,3935
910613,671695,2693
910614,155531,2437
910615,905737,2145
910616,191066,1236
910617,711359,2716
910618,440079,4852
910619,961283,2270
910620,86047,4148
910621,138875,2856
910622,402184,1334
910623,332264,2395
910624,295218,2016
910625,470436,1092
910626,253530,1420
910627,974216,877
910628,249984,4911
910629,907814,137
910630,37790,4975
910631,210641,3196
910632,950512,3197
910633,869718,4851
910634,399784,4453
910635,149923,4453
910636,344490,2147
910637,655476,3411
910638,629985,1388
910639,677816,554
910640,891959,1701
910641,978098,3788
910642,85027,1014
910643,566682,1810
910644,486942,4870
910645,441908,1609
910646,636708,3554
910647,693037,196
910648,424245,4549
910649,984800,2297
910650,243821,2931
910651,713078,2731
910652,732584,770
910653,839401,2861
910654,925685,4810
910655,949496,697
910656,146052,622
910657,799618,306
910658,84287,1963
910659,436523,3575
910660,519912,4047
910661,468549,1535
910662,71274,3594
910663,838153,510
910664,880814,1961
910665,125016,928
910666,261749,1512
910667,162883,938
910668,551134,3002
910669,540661,2002
910670,525392,2791
910671,954935,2748
910672,188254,4125
910673,120857,4476
910674,121312,4559
910675,291838,3831
910676,271353,2517
910677,844011,2593
910678,725450,1542
910679,512146,3217
910680,832722,4026
910681,286320,1718
910682,642204,2577
910683,1889,3451
910684,89561,2300
910685,621185,146
910686,714141,1286
910687,880963,3793
910688,657512,4438
910689,472405,3729
910690,425863,4173
910691,48016,2917
910692,838835,225
910693,554849,692
910694,143475,3964
910695,420586,4916
910696,899920,4080
910697,197629,3475
910698,897642,3909
910699,51639,859
910700,852579,338
910701,571716,4224
910702,667518,623
910703,889802,245
910704,344206,4906
910705,776172,1234
910706,692071,2181
910707,237514,362
910708,206556,3600
910709,715106,188
910710,690874,4071
910711,66371,446
910712,248446,3991
910713,602692,3402
910714,401840,190
910715,655519,4847
910716,357456,337
910717,999003,751
910718,714338,4434
910719,866550,4109
910720,491160,1014
910721,943305,699
910722,295854,827
910723,594917,3360
910724,321268,298
910725,714713,2283
910726,431948,3708
910727,785382,2791
910728,577026,1217
910729,537039,627
910730,16484,4845
910731,946076,2995
910732,311394,3318
910733,578414,4593
910734,314031,2330
910735,622340,3685
910736,698650,2182
910737,392979,2826
910738,544030,909
910739,698946,1702
910740,601313,808
910741,411958,2621
910742,170996,1924
910743,998319,3327
910744,400665,4959
910745,811521,528
910746,663366,2147
910747,680129,4289
910748,749647,1091
910749,773334,4982
910750,508259,4120
910751,906993,2707
910752,645580,2139
910753,625052,1598
910754,651926,694
910755,895720,3253
910756,104208,911
910757,575605,4217
910758,725181,2935
910759,601916,3580
910760,5812,1472
910761,882789,3038
910762,500567,4139
910763,130958,365
910764,572593,653
910765,373599,4358
910766,316508,4255
910767,716182,3300
910768,472564,1957
910769,397737,3060
910770,949837,680
910771,160250,2717
910772,303250,3438
910773,739272,1464
910774,892742,4855
910775,810774,1884
910776,860718,2253
910777,153473,2968
910778,604046,2704
910779,147992,4341
910780,107119,2113
910781,574444,2721
910782,358592,1735
910783,737947,2048
910784,837850,3061
910785,713941,2172
910786,847734,965
910787,44042,4258
910788,331803,4900
910789,140683,3838
910790,440980,1580
910791,972375,2500
910792,711726,4654
910793,160672,3587
910794,921726,3017
910795,260417,4358
910796,818608,1573
910797,143836,553
910798,33854,604
910799,455263,3063
910800,287285,2396
910801,894760,3014
910802,849946,3092
910803,932516,687
910804,14269,115
910805,636160,1483
910806,806795,4976
910807,480181,4838
910808,749748,2411
910809,482465,4022
910810,699263,246
910811,390251,2353
910812,117683,4496
910813,829785,418
910814,88466,1716
910815,884163,3130
